transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type
TXN00031510,CUST002334,2024-08-05,94.89,Restaurants,Credit
TXN00027893,CUST002334,2024-08-07,538.51,Restaurants,Debit
TXN00035170,CUST002334,2024-08-12,36.94,Entertainment,Debit
TXN00000350,CUST002334,2024-08-29,103.55,Groceries,Credit
TXN00044034,CUST002334,2024-09-05,26.36,Groceries,Debit
TXN00003181,CUST002334,2024-09-14,109.73,Entertainment,Debit
TXN00036602,CUST002334,2024-09-18,180.9,Restaurants,Debit
TXN00010028,CUST002334,2024-10-13,82.58,Restaurants,Debit
TXN00021043,CUST002334,2024-10-23,466.33,Shopping,Debit
TXN00034683,CUST002335,2024-04-10,502.18,Travel,Debit
TXN00022997,CUST002335,2024-04-19,168.19,Utilities,Debit
TXN00038541,CUST002335,2024-06-04,94.94,Groceries,Debit
TXN00040215,CUST002335,2024-08-20,411.97,Gas,Debit
TXN00011259,CUST002335,2024-08-30,35.81,Entertainment,Credit
TXN00039087,CUST002335,2024-09-02,191.47,Utilities,Debit
TXN00003555,CUST002335,2024-09-12,22.67,Utilities,Debit
TXN00037968,CUST002335,2024-09-15,677.88,Shopping,Debit
TXN00005205,CUST002335,2024-09-20,134.59,Restaurants,Debit
TXN00030123,CUST002335,2024-09-25,18.44,Travel,Debit
TXN00024586,CUST002335,2024-10-11,59.63,Gas,Debit
TXN00046724,CUST002335,2024-10-19,9.63,Gas,Debit
TXN00045058,CUST002336,2024-01-04,452.61,Restaurants,Debit
TXN00023194,CUST002336,2024-02-06,75.96,Groceries,Debit
TXN00020643,CUST002336,2024-02-19,163.51,Shopping,Credit
TXN00010300,CUST002336,2024-02-24,285.3,Shopping,Credit
TXN00025756,CUST002336,2024-03-11,243.49,Gas,Credit
TXN00018578,CUST002336,2024-03-17,41.58,Groceries,Credit
TXN00022029,CUST002336,2024-05-15,494.15,Utilities,Debit
TXN00004262,CUST002336,2024-06-20,10.08,Groceries,Credit
TXN00033806,CUST002336,2024-06-27,49.38,Restaurants,Debit
TXN00014657,CUST002336,2024-07-09,109.84,Restaurants,Debit
TXN00009616,CUST002336,2024-09-23,170.11,Restaurants,Debit
TXN00009479,CUST002337,2024-05-01,37.12,Shopping,Debit
TXN00015368,CUST002337,2024-05-13,84.65,Groceries,Debit
TXN00017621,CUST002337,2024-06-05,34.8,Travel,Debit
TXN00039701,CUST002337,2024-07-06,78.34,Groceries,Credit
TXN00030625,CUST002337,2024-08-15,43.01,Shopping,Credit
TXN00006506,CUST002337,2024-09-26,5.0,Restaurants,Credit
TXN00005797,CUST002337,2024-10-24,9.27,Shopping,Debit
TXN00041804,CUST002337,2024-10-24,43.31,Travel,Credit
TXN00020363,CUST002338,2024-01-15,98.41,Groceries,Debit
TXN00004503,CUST002338,2024-02-12,13.56,Restaurants,Debit
TXN00021410,CUST002338,2024-05-18,63.88,Shopping,Credit
TXN00029886,CUST002338,2024-05-30,79.87,Shopping,Debit
TXN00023858,CUST002338,2024-07-13,5.0,Shopping,Debit
TXN00001743,CUST002338,2024-07-28,109.08,Entertainment,Credit
TXN00026285,CUST002338,2024-08-16,34.19,Restaurants,Debit
TXN00002289,CUST002338,2024-09-28,66.14,Shopping,Credit
TXN00023500,CUST002338,2024-10-12,40.51,Utilities,Debit
TXN00009181,CUST002338,2024-10-22,289.7,Restaurants,Debit
TXN00043761,CUST002338,2024-10-25,43.9,Groceries,Credit
TXN00040335,CUST002339,2024-01-18,42.47,Utilities,Debit
TXN00028390,CUST002339,2024-02-09,7.85,Gas,Debit
TXN00031105,CUST002339,2024-04-01,298.61,Shopping,Debit
TXN00008221,CUST002339,2024-04-16,5.0,Travel,Debit
TXN00035065,CUST002339,2024-04-25,322.3,Shopping,Debit
TXN00025736,CUST002339,2024-05-11,240.19,Groceries,Debit
TXN00037386,CUST002339,2024-05-26,87.81,Groceries,Debit
TXN00027977,CUST002339,2024-07-06,5.0,Restaurants,Debit
TXN00023891,CUST002339,2024-07-21,76.52,Restaurants,Debit
TXN00009157,CUST002339,2024-07-24,179.76,Groceries,Debit
TXN00036494,CUST002339,2024-07-28,25.68,Entertainment,Credit
TXN00017058,CUST002339,2024-09-12,9.28,Gas,Debit
TXN00002283,CUST002339,2024-09-13,49.47,Groceries,Debit
TXN00037171,CUST002339,2024-09-26,319.05,Shopping,Debit
TXN00017650,CUST002339,2024-09-30,39.37,Entertainment,Credit
TXN00007898,CUST002339,2024-10-01,467.95,Gas,Debit
TXN00004306,CUST002339,2024-10-25,123.01,Shopping,Credit
TXN00031060,CUST002340,2024-01-26,617.51,Healthcare,Debit
TXN00047268,CUST002340,2024-05-01,182.55,Shopping,Debit
TXN00047783,CUST002340,2024-05-17,67.04,Restaurants,Debit
TXN00005464,CUST002340,2024-06-06,74.51,Restaurants,Debit
TXN00009819,CUST002340,2024-06-10,37.89,Restaurants,Debit
TXN00006184,CUST002340,2024-09-20,340.75,Shopping,Credit
TXN00013521,CUST002340,2024-10-21,11.49,Groceries,Credit
TXN00032536,CUST002341,2024-01-01,715.15,Restaurants,Credit
TXN00025366,CUST002341,2024-01-09,448.59,Shopping,Debit
TXN00003791,CUST002341,2024-02-26,54.68,Shopping,Debit
TXN00001691,CUST002341,2024-03-08,362.23,Shopping,Debit
TXN00016784,CUST002341,2024-03-09,365.92,Shopping,Debit
TXN00040890,CUST002341,2024-03-10,289.72,Shopping,Debit
TXN00049158,CUST002341,2024-04-03,69.47,Shopping,Credit
TXN00015508,CUST002341,2024-04-11,115.39,Groceries,Credit
TXN00014258,CUST002341,2024-08-20,1203.19,Groceries,Credit
TXN00037470,CUST002341,2024-09-11,398.96,Groceries,Debit
TXN00037327,CUST002341,2024-09-23,159.58,Utilities,Debit
TXN00023778,CUST002341,2024-09-30,6.05,Groceries,Credit
TXN00041519,CUST002342,2024-01-12,35.57,Groceries,Debit
TXN00042277,CUST002342,2024-01-28,86.17,Gas,Debit
TXN00046320,CUST002342,2024-02-05,501.38,Groceries,Debit
TXN00036631,CUST002342,2024-02-25,17.05,Utilities,Credit
TXN00005644,CUST002342,2024-03-22,268.07,Restaurants,Debit
TXN00026275,CUST002342,2024-04-21,54.97,Restaurants,Credit
TXN00020243,CUST002342,2024-06-04,131.57,Groceries,Credit
TXN00019021,CUST002342,2024-06-15,24.36,Shopping,Credit
TXN00042812,CUST002342,2024-07-13,277.98,Groceries,Credit
TXN00020228,CUST002342,2024-09-06,218.71,Groceries,Debit
TXN00007435,CUST002343,2024-03-05,693.88,Gas,Credit
TXN00013923,CUST002343,2024-03-17,176.44,Groceries,Debit
TXN00040004,CUST002343,2024-04-10,421.66,Travel,Credit
TXN00045655,CUST002343,2024-04-27,47.96,Gas,Debit
TXN00016407,CUST002343,2024-05-07,22.35,Entertainment,Debit
TXN00043829,CUST002343,2024-06-21,49.4,Restaurants,Debit
TXN00033028,CUST002343,2024-06-29,262.88,Entertainment,Credit
TXN00016703,CUST002343,2024-09-26,179.26,Gas,Debit
TXN00043044,CUST002343,2024-10-29,10000.0,Restaurants,Debit
TXN00019424,CUST002344,2024-01-11,45.21,Restaurants,Debit
TXN00039590,CUST002344,2024-01-31,525.09,Groceries,Credit
TXN00003604,CUST002344,2024-02-12,84.31,Groceries,Debit
TXN00013334,CUST002344,2024-06-06,608.38,Healthcare,Debit
TXN00037631,CUST002344,2024-09-18,35.25,Restaurants,Credit
TXN00024661,CUST002344,2024-10-28,946.17,Entertainment,Credit
TXN00015272,CUST002345,2024-01-23,53.15,Groceries,Debit
TXN00008478,CUST002345,2024-02-08,193.68,Healthcare,Debit
TXN00017566,CUST002345,2024-02-12,25.39,Groceries,Debit
TXN00039240,CUST002345,2024-03-04,248.72,Groceries,Debit
TXN00009531,CUST002345,2024-04-25,57.76,Shopping,Credit
TXN00002557,CUST002345,2024-04-26,103.56,Entertainment,Credit
TXN00033290,CUST002345,2024-09-22,205.7,Restaurants,Debit
TXN00033190,CUST002345,2024-09-28,75.87,Utilities,Debit
TXN00004810,CUST002345,2024-09-29,3320.79,Entertainment,Debit
TXN00031784,CUST002345,2024-10-09,4579.77,Groceries,Credit
TXN00044497,CUST002345,2024-10-10,6.16,Groceries,Debit
TXN00015857,CUST002345,2024-10-22,5.77,Entertainment,Debit
TXN00038115,CUST002346,2024-02-01,83.03,Groceries,Credit
TXN00003664,CUST002346,2024-04-06,686.82,Shopping,Debit
TXN00042911,CUST002346,2024-04-21,8.46,Shopping,Credit
TXN00025058,CUST002346,2024-04-29,5.0,Utilities,Debit
TXN00030001,CUST002346,2024-05-23,167.52,Travel,Debit
TXN00049887,CUST002346,2024-05-29,14.97,Utilities,Debit
TXN00037336,CUST002346,2024-07-27,78.35,Groceries,Debit
TXN00038257,CUST002347,2024-01-19,51.33,Entertainment,Debit
TXN00018057,CUST002347,2024-02-08,436.07,Restaurants,Debit
TXN00034298,CUST002347,2024-02-14,126.52,Travel,Debit
TXN00044563,CUST002347,2024-04-08,94.85,Shopping,Credit
TXN00002963,CUST002347,2024-05-19,187.09,Restaurants,Debit
TXN00046870,CUST002347,2024-05-25,5.0,Travel,Debit
TXN00035522,CUST002347,2024-05-26,25.98,Entertainment,Debit
TXN00016336,CUST002347,2024-08-13,33.27,Travel,Debit
TXN00006557,CUST002347,2024-09-08,37.78,Gas,Debit
TXN00000122,CUST002348,2024-01-04,7.57,Gas,Credit
TXN00013167,CUST002348,2024-02-19,9.72,Entertainment,Credit
TXN00017742,CUST002348,2024-02-26,5.0,Restaurants,Credit
TXN00003027,CUST002348,2024-03-24,33.13,Gas,Debit
TXN00031993,CUST002348,2024-04-03,358.28,Travel,Credit
TXN00039362,CUST002348,2024-06-06,34.85,Groceries,Debit
TXN00018364,CUST002348,2024-07-22,154.59,Utilities,Debit
TXN00017741,CUST002348,2024-07-23,97.14,Gas,Credit
TXN00012720,CUST002348,2024-08-02,466.32,Groceries,Debit
TXN00042931,CUST002348,2024-08-28,67.41,Restaurants,Debit
TXN00047876,CUST002348,2024-08-30,57.0,Entertainment,Credit
TXN00013885,CUST002348,2024-09-17,226.85,Groceries,Debit
TXN00043797,CUST002348,2024-10-03,993.08,Gas,Credit
TXN00030402,CUST002348,2024-10-07,279.92,Restaurants,Debit
TXN00026230,CUST002348,2024-10-28,103.82,Healthcare,Credit
TXN00020685,CUST002349,2024-01-31,357.58,Utilities,Debit
TXN00020461,CUST002349,2024-04-14,44.24,Entertainment,Debit
TXN00010046,CUST002349,2024-06-14,99.35,Travel,Credit
TXN00026227,CUST002349,2024-07-25,21.81,Restaurants,Debit
TXN00000663,CUST002349,2024-08-07,201.92,Utilities,Debit
TXN00023277,CUST002349,2024-09-19,29.16,Gas,Credit
TXN00040115,CUST002350,2024-01-10,259.03,Groceries,Debit
TXN00037684,CUST002350,2024-01-17,198.94,Groceries,Debit
TXN00033681,CUST002350,2024-02-26,396.58,Utilities,Credit
TXN00044336,CUST002350,2024-05-25,54.68,Restaurants,Debit
TXN00017779,CUST002350,2024-05-28,5.0,Entertainment,Debit
TXN00031104,CUST002350,2024-07-03,42.77,Shopping,Debit
TXN00018060,CUST002350,2024-10-05,94.55,Shopping,Debit
TXN00045280,CUST002350,2024-10-13,219.71,Utilities,Debit
TXN00039627,CUST002350,2024-10-21,12.46,Gas,Debit
TXN00038388,CUST002351,2024-01-21,284.95,Restaurants,Debit
TXN00019932,CUST002351,2024-02-14,7.76,Restaurants,Debit
TXN00006375,CUST002351,2024-02-18,77.28,Shopping,Debit
TXN00029934,CUST002351,2024-02-29,219.82,Gas,Debit
TXN00047792,CUST002351,2024-04-30,76.07,Shopping,Debit
TXN00017962,CUST002351,2024-05-15,195.62,Groceries,Debit
TXN00000812,CUST002351,2024-06-14,10.26,Utilities,Debit
TXN00023905,CUST002351,2024-08-19,78.06,Shopping,Credit
TXN00003762,CUST002351,2024-09-03,253.0,Healthcare,Debit
TXN00022228,CUST002352,2024-02-26,1694.34,Entertainment,Debit
TXN00048743,CUST002352,2024-02-26,219.72,Groceries,Debit
TXN00016659,CUST002352,2024-04-21,5.77,Groceries,Credit
TXN00033829,CUST002352,2024-05-05,22.71,Groceries,Debit
TXN00033240,CUST002352,2024-05-14,5.0,Entertainment,Credit
TXN00029728,CUST002352,2024-06-25,8.04,Shopping,Credit
TXN00005227,CUST002352,2024-08-30,19.63,Gas,Debit
TXN00026414,CUST002352,2024-10-07,8.76,Travel,Debit
TXN00034786,CUST002353,2024-01-03,56.92,Groceries,Debit
TXN00012145,CUST002353,2024-02-02,48.71,Groceries,Credit
TXN00032000,CUST002353,2024-04-03,7.33,Utilities,Debit
TXN00031425,CUST002353,2024-05-07,141.93,Groceries,Debit
TXN00039769,CUST002353,2024-05-09,20.68,Gas,Debit
TXN00032603,CUST002353,2024-06-22,79.95,Groceries,Credit
TXN00041495,CUST002353,2024-07-14,193.7,Groceries,Credit
TXN00028511,CUST002353,2024-10-08,42.26,Shopping,Debit
TXN00035957,CUST002354,2024-01-09,39.0,Entertainment,Debit
TXN00031659,CUST002354,2024-02-24,17.91,Restaurants,Debit
TXN00044104,CUST002354,2024-03-12,25.34,Entertainment,Debit
TXN00001861,CUST002354,2024-04-02,214.51,Healthcare,Credit
TXN00017459,CUST002354,2024-04-06,119.25,Shopping,Credit
TXN00049630,CUST002354,2024-05-31,241.06,Shopping,Debit
TXN00023428,CUST002354,2024-07-11,132.61,Entertainment,Debit
TXN00042383,CUST002354,2024-08-27,22.44,Entertainment,Debit
TXN00022358,CUST002354,2024-08-31,7.0,Shopping,Credit
TXN00020438,CUST002354,2024-09-08,403.59,Groceries,Credit
TXN00038925,CUST002355,2024-02-09,278.34,Restaurants,Debit
TXN00006457,CUST002355,2024-02-26,216.87,Shopping,Debit
TXN00014264,CUST002355,2024-03-22,14.13,Restaurants,Debit
TXN00002168,CUST002355,2024-04-10,61.18,Shopping,Debit
TXN00023357,CUST002355,2024-07-08,295.45,Restaurants,Credit
TXN00021115,CUST002355,2024-07-29,56.17,Restaurants,Debit
TXN00002916,CUST002355,2024-08-13,61.35,Groceries,Credit
TXN00043773,CUST002355,2024-08-18,77.73,Gas,Credit
TXN00042044,CUST002355,2024-09-05,101.1,Restaurants,Credit
TXN00002755,CUST002355,2024-10-15,205.11,Shopping,Debit
TXN00036869,CUST002355,2024-10-21,199.11,Gas,Debit
TXN00014569,CUST002356,2024-02-06,242.64,Restaurants,Credit
TXN00031194,CUST002356,2024-02-11,212.87,Restaurants,Debit
TXN00005796,CUST002356,2024-06-14,402.33,Gas,Debit
TXN00018849,CUST002356,2024-07-11,1514.94,Gas,Debit
TXN00048387,CUST002356,2024-07-14,121.64,Shopping,Credit
TXN00015134,CUST002356,2024-08-18,556.62,Gas,Credit
TXN00015984,CUST002356,2024-10-13,156.64,Restaurants,Debit
TXN00022499,CUST002357,2024-01-06,21.74,Groceries,Debit
TXN00028918,CUST002357,2024-01-12,6.42,Shopping,Debit
TXN00023448,CUST002357,2024-01-29,11.42,Entertainment,Credit
TXN00049758,CUST002357,2024-02-25,6.19,Gas,Credit
TXN00041642,CUST002357,2024-02-27,32.69,Restaurants,Credit
TXN00049079,CUST002357,2024-04-15,26.91,Restaurants,Debit
TXN00006708,CUST002357,2024-07-09,185.36,Groceries,Debit
TXN00048977,CUST002357,2024-07-16,52.76,Shopping,Debit
TXN00000257,CUST002357,2024-07-21,71.93,Groceries,Debit
TXN00028687,CUST002357,2024-08-05,51.99,Utilities,Debit
TXN00038591,CUST002357,2024-08-31,332.74,Groceries,Debit
TXN00016516,CUST002357,2024-09-09,116.38,Utilities,Debit
TXN00021175,CUST002357,2024-10-15,5.0,Travel,Credit
TXN00042382,CUST002358,2024-01-12,30.62,Restaurants,Credit
TXN00041478,CUST002358,2024-02-06,409.79,Groceries,Debit
TXN00001957,CUST002358,2024-04-17,70.57,Shopping,Debit
TXN00009561,CUST002358,2024-05-05,540.47,Restaurants,Debit
TXN00015135,CUST002358,2024-07-14,576.15,Gas,Credit
TXN00031913,CUST002358,2024-07-28,37.27,Shopping,Debit
TXN00042838,CUST002358,2024-09-22,5.0,Utilities,Credit
TXN00001250,CUST002359,2024-04-20,351.17,Utilities,Debit
TXN00036266,CUST002359,2024-04-25,73.84,Restaurants,Credit
TXN00045725,CUST002359,2024-06-04,180.81,Groceries,Credit
TXN00041400,CUST002359,2024-10-05,932.6,Shopping,Debit
TXN00022462,CUST002359,2024-10-14,147.32,Healthcare,Debit
TXN00017258,CUST002359,2024-10-29,71.68,Shopping,Debit
TXN00018722,CUST002360,2024-01-23,5.0,Gas,Debit
TXN00021228,CUST002360,2024-03-20,216.65,Restaurants,Debit
TXN00008069,CUST002360,2024-04-05,9.72,Groceries,Debit
TXN00023669,CUST002360,2024-05-15,108.08,Groceries,Credit
TXN00032742,CUST002360,2024-05-24,25.13,Groceries,Debit
TXN00019169,CUST002360,2024-07-14,103.05,Groceries,Debit
TXN00010749,CUST002360,2024-07-21,183.34,Entertainment,Debit
TXN00026650,CUST002360,2024-07-27,32.4,Restaurants,Debit
TXN00035058,CUST002360,2024-08-15,127.35,Shopping,Debit
TXN00039178,CUST002360,2024-09-30,17.95,Travel,Debit
TXN00000558,CUST002360,2024-10-04,84.55,Restaurants,Credit
TXN00037539,CUST002360,2024-10-30,17.71,Groceries,Debit
TXN00042154,CUST002361,2024-01-27,698.78,Restaurants,Credit
TXN00035650,CUST002361,2024-01-29,5.0,Shopping,Debit
TXN00013648,CUST002361,2024-02-02,60.42,Shopping,Credit
TXN00012961,CUST002361,2024-02-03,42.43,Gas,Debit
TXN00007256,CUST002361,2024-03-25,194.07,Groceries,Debit
TXN00004187,CUST002361,2024-07-31,385.59,Restaurants,Credit
TXN00024783,CUST002361,2024-08-23,238.62,Gas,Debit
TXN00039258,CUST002361,2024-08-28,141.55,Healthcare,Debit
TXN00025326,CUST002361,2024-09-16,54.12,Gas,Debit
TXN00025952,CUST002361,2024-10-05,3016.18,Restaurants,Credit
TXN00029035,CUST002361,2024-10-10,96.95,Groceries,Debit
TXN00015828,CUST002361,2024-10-14,45.65,Restaurants,Credit
TXN00018490,CUST002362,2024-01-26,121.49,Groceries,Credit
TXN00007512,CUST002362,2024-02-07,23.02,Travel,Debit
TXN00013285,CUST002362,2024-05-03,241.34,Travel,Credit
TXN00007800,CUST002362,2024-07-20,17.79,Restaurants,Debit
TXN00022018,CUST002362,2024-08-11,5813.18,Gas,Debit
TXN00008995,CUST002362,2024-09-12,110.41,Travel,Credit
TXN00017752,CUST002362,2024-09-17,5.0,Gas,Debit
TXN00001294,CUST002363,2024-03-14,56.31,Shopping,Debit
TXN00008710,CUST002363,2024-03-23,7.88,Restaurants,Credit
TXN00024682,CUST002363,2024-03-29,66.57,Entertainment,Debit
TXN00041732,CUST002363,2024-04-22,172.76,Gas,Debit
TXN00049387,CUST002363,2024-04-28,615.45,Shopping,Credit
TXN00018414,CUST002363,2024-07-18,668.25,Travel,Credit
TXN00027478,CUST002363,2024-09-24,14.09,Groceries,Debit
TXN00028825,CUST002364,2024-02-02,33.72,Restaurants,Debit
TXN00039982,CUST002364,2024-04-15,5.0,Shopping,Debit
TXN00048886,CUST002364,2024-05-21,36.25,Healthcare,Debit
TXN00034452,CUST002364,2024-06-27,213.02,Gas,Debit
TXN00006926,CUST002364,2024-07-10,343.33,Utilities,Debit
TXN00044814,CUST002364,2024-07-26,26.1,Gas,Debit
TXN00025596,CUST002364,2024-09-10,117.77,Groceries,Debit
TXN00033178,CUST002364,2024-09-14,93.52,Healthcare,Credit
TXN00048785,CUST002365,2024-02-10,92.15,Shopping,Credit
TXN00040477,CUST002365,2024-03-09,172.21,Gas,Debit
TXN00045847,CUST002365,2024-09-10,500.5,Entertainment,Debit
TXN00022897,CUST002365,2024-10-18,648.94,Travel,Debit
TXN00023522,CUST002365,2024-10-28,108.85,Groceries,Debit
TXN00009880,CUST002366,2024-01-31,107.16,Utilities,Credit
TXN00046207,CUST002366,2024-02-13,20.75,Restaurants,Debit
TXN00038900,CUST002366,2024-02-20,705.08,Restaurants,Credit
TXN00006007,CUST002366,2024-03-17,451.75,Restaurants,Debit
TXN00019481,CUST002366,2024-04-20,30.71,Entertainment,Debit
TXN00023296,CUST002366,2024-05-24,12.19,Gas,Credit
TXN00041025,CUST002366,2024-06-14,73.63,Groceries,Debit
TXN00016741,CUST002366,2024-06-15,52.03,Groceries,Debit
TXN00009986,CUST002366,2024-07-22,77.63,Travel,Debit
TXN00003551,CUST002366,2024-09-02,139.12,Entertainment,Debit
TXN00041445,CUST002366,2024-09-18,5.0,Groceries,Debit
TXN00008238,CUST002367,2024-02-03,459.3,Groceries,Debit
TXN00024164,CUST002367,2024-02-03,251.53,Restaurants,Debit
TXN00021605,CUST002367,2024-03-06,14.38,Shopping,Credit
TXN00010307,CUST002367,2024-03-11,1240.0,Restaurants,Debit
TXN00002660,CUST002367,2024-04-16,275.99,Shopping,Debit
TXN00015105,CUST002367,2024-05-05,353.73,Utilities,Debit
TXN00040441,CUST002367,2024-05-24,53.45,Groceries,Debit
TXN00040502,CUST002367,2024-06-03,35.54,Restaurants,Debit
TXN00028125,CUST002367,2024-08-04,124.0,Gas,Credit
TXN00017910,CUST002367,2024-09-01,7.3,Shopping,Debit
TXN00044926,CUST002368,2024-01-19,109.94,Utilities,Debit
TXN00036102,CUST002368,2024-02-17,793.86,Shopping,Debit
TXN00027619,CUST002368,2024-03-08,1389.32,Restaurants,Debit
TXN00016283,CUST002368,2024-03-11,112.32,Restaurants,Debit
TXN00046869,CUST002368,2024-03-21,1526.38,Shopping,Credit
TXN00026777,CUST002368,2024-03-26,96.27,Restaurants,Debit
TXN00008582,CUST002368,2024-05-24,86.28,Shopping,Debit
TXN00014970,CUST002368,2024-05-30,343.52,Shopping,Credit
TXN00006763,CUST002368,2024-06-04,14.14,Gas,Debit
TXN00010367,CUST002368,2024-07-14,334.46,Restaurants,Credit
TXN00047262,CUST002368,2024-07-15,122.08,Gas,Credit
TXN00042854,CUST002368,2024-07-22,39.49,Entertainment,Debit
TXN00018697,CUST002368,2024-08-05,148.99,Groceries,Debit
TXN00022242,CUST002368,2024-08-25,222.38,Restaurants,Debit
TXN00011076,CUST002369,2024-01-03,27.68,Shopping,Credit
TXN00009180,CUST002369,2024-02-21,123.55,Utilities,Debit
TXN00031419,CUST002369,2024-03-01,50.32,Shopping,Debit
TXN00045921,CUST002369,2024-03-14,11.99,Gas,Debit
TXN00012646,CUST002369,2024-04-06,45.09,Groceries,Debit
TXN00011665,CUST002369,2024-04-14,209.54,Restaurants,Debit
TXN00010666,CUST002369,2024-04-18,363.55,Groceries,Debit
TXN00048571,CUST002369,2024-06-16,113.2,Restaurants,Credit
TXN00025213,CUST002369,2024-08-23,93.04,Restaurants,Debit
TXN00003058,CUST002369,2024-09-14,58.62,Entertainment,Debit
TXN00042387,CUST002369,2024-09-14,25.04,Restaurants,Credit
TXN00036502,CUST002369,2024-09-16,45.25,Gas,Debit
TXN00003698,CUST002369,2024-10-03,2109.2,Healthcare,Credit
TXN00013883,CUST002370,2024-01-09,91.11,Groceries,Debit
TXN00021086,CUST002370,2024-01-24,162.54,Gas,Debit
TXN00022333,CUST002370,2024-09-08,1489.53,Entertainment,Debit
TXN00032700,CUST002370,2024-09-13,78.88,Entertainment,Debit
TXN00031806,CUST002370,2024-10-13,164.67,Groceries,Debit
TXN00039409,CUST002371,2024-01-14,105.74,Groceries,Credit
TXN00048777,CUST002371,2024-04-07,150.15,Restaurants,Debit
TXN00004159,CUST002371,2024-05-01,247.84,Shopping,Debit
TXN00036268,CUST002371,2024-06-01,20.83,Groceries,Debit
TXN00014421,CUST002371,2024-06-18,18.29,Entertainment,Debit
TXN00008158,CUST002371,2024-06-20,1474.78,Restaurants,Credit
TXN00012293,CUST002371,2024-07-05,25.32,Groceries,Debit
TXN00030930,CUST002371,2024-07-10,96.28,Groceries,Debit
TXN00029358,CUST002371,2024-07-13,834.37,Entertainment,Debit
TXN00008762,CUST002371,2024-07-29,190.02,Gas,Debit
TXN00006359,CUST002371,2024-08-04,107.76,Groceries,Debit
TXN00030261,CUST002371,2024-08-07,38.37,Gas,Debit
TXN00012130,CUST002371,2024-10-08,91.95,Shopping,Debit
TXN00037381,CUST002372,2024-01-01,21.94,Entertainment,Debit
TXN00048331,CUST002372,2024-01-06,118.3,Healthcare,Credit
TXN00021930,CUST002372,2024-01-10,51.36,Healthcare,Credit
TXN00026093,CUST002372,2024-01-17,16.51,Restaurants,Credit
TXN00024124,CUST002372,2024-03-24,10.01,Gas,Debit
TXN00003270,CUST002372,2024-03-26,60.33,Gas,Credit
TXN00022297,CUST002372,2024-04-01,174.49,Travel,Debit
TXN00020595,CUST002372,2024-06-02,21.5,Groceries,Credit
TXN00003871,CUST002372,2024-06-15,106.12,Groceries,Debit
TXN00000169,CUST002372,2024-07-16,278.86,Restaurants,Debit
TXN00046810,CUST002372,2024-08-29,2338.43,Shopping,Debit
TXN00018715,CUST002373,2024-02-07,40.2,Entertainment,Credit
TXN00025206,CUST002373,2024-03-06,118.65,Groceries,Debit
TXN00025767,CUST002373,2024-03-16,459.83,Gas,Credit
TXN00007991,CUST002373,2024-05-30,139.53,Entertainment,Debit
